,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,frisk_performed,search_person,search_vehicle,reason_for_frisk,reason_for_search,reason_for_stop
420450,25.0,hispanic,male,False,True,False,True,True,True,True,Informant Tip,Informant Tip,Safe Movement Violation
420451,47.0,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Suspicious Movement,Vehicle Equipment Violation
420452,20.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
420453,20.0,white,female,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Speed Limit Violation
420454,40.0,white,male,False,True,False,False,False,False,True,,Informant Tip,Vehicle Regulatory Violation
420455,31.0,black,male,False,False,True,False,False,True,False,,Suspicious Movement,Seat Belt Violation
420456,20.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
420457,44.0,black,male,False,True,False,False,False,True,True,,Informant Tip,Safe Movement Violation
420458,44.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Other Motor Vehicle Violation
420459,56.0,black,male,False,False,True,False,False,True,False,,Erratic/Suspicious Behavior|Suspicious Movement|Informant Tip,Vehicle Regulatory Violation
420460,44.0,white,male,True,False,False,False,False,True,False,,Suspicious Movement,Investigation
420461,20.0,white,female,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Suspicious Movement|Informant Tip,Safe Movement Violation
420462,18.0,black,male,False,False,True,False,False,True,True,,Suspicious Movement|Informant Tip,Investigation
420463,41.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
420464,30.0,white,female,True,False,False,False,False,True,False,,Suspicious Movement,Vehicle Regulatory Violation
420465,54.0,black,male,False,False,True,False,False,True,False,,Suspicious Movement,Seat Belt Violation
420466,29.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Vehicle Equipment Violation
420467,29.0,black,female,False,False,True,False,False,True,True,,Suspicious Movement,Seat Belt Violation
420468,23.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Vehicle Equipment Violation
420469,25.0,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Investigation
420470,34.0,white,male,False,True,False,True,False,False,True,,Observation of Suspected Contraband,Investigation
420471,23.0,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
420472,61.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Seat Belt Violation
420473,24.0,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Stop Light/Sign Violation
420474,26.0,black,female,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Suspicious Movement,Vehicle Regulatory Violation
420475,30.0,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Investigation
420476,43.0,black,female,False,True,False,False,False,False,True,,Suspicious Movement|Informant Tip,Vehicle Regulatory Violation
420477,28.0,black,male,False,False,True,False,False,False,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
420478,35.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
420479,55.0,white,male,False,False,True,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Suspicious Movement|Informant Tip,Investigation
420480,33.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Investigation
420481,30.0,black,female,False,True,False,False,False,True,True,,Suspicious Movement,Investigation
420482,25.0,black,male,False,False,True,False,False,False,True,,Erratic/Suspicious Behavior|Suspicious Movement|Informant Tip,Vehicle Equipment Violation
420483,32.0,white,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband|Suspicious Movement,Investigation
420484,42.0,black,male,True,False,False,False,False,True,False,,Suspicious Movement,Speed Limit Violation
420485,18.0,black,male,False,False,True,False,False,True,False,,Suspicious Movement,Seat Belt Violation
420486,36.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Investigation
420487,18.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Vehicle Equipment Violation
420488,24.0,black,male,False,False,True,True,False,True,True,,Observation of Suspected Contraband|Suspicious Movement,Vehicle Regulatory Violation
420489,47.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Suspicious Movement,Vehicle Regulatory Violation
420490,22.0,black,male,False,False,True,False,False,True,False,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
420491,17.0,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
420492,37.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Investigation
420493,44.0,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband|Suspicious Movement,Investigation
420494,64.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Informant Tip,Vehicle Regulatory Violation
420495,21.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Suspicious Movement,Safe Movement Violation
420496,34.0,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
420497,22.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Seat Belt Violation
420498,21.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
420499,22.0,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
420500,21.0,black,male,False,False,True,False,False,True,True,,Suspicious Movement|Informant Tip,Vehicle Regulatory Violation
420501,20.0,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Driving While Impaired
420502,35.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
420503,27.0,black,female,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Seat Belt Violation
420504,21.0,black,male,False,False,True,False,False,True,True,,Suspicious Movement,Seat Belt Violation
420505,27.0,hispanic,male,False,True,False,False,True,True,True,Suspicious Movement,Suspicious Movement,Speed Limit Violation
420506,21.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
420507,57.0,white,male,True,False,False,False,False,True,True,,Witness Observation,Safe Movement Violation
420508,35.0,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Seat Belt Violation
420509,73.0,white,male,False,True,False,False,False,False,True,,Suspicious Movement,Safe Movement Violation
420510,20.0,black,male,True,False,False,True,False,False,False,,Erratic/Suspicious Behavior|Suspicious Movement,Vehicle Regulatory Violation
420511,47.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Vehicle Regulatory Violation
420512,28.0,black,male,False,False,True,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
420513,24.0,white,female,True,False,False,False,False,True,False,,Suspicious Movement,Investigation
420514,29.0,black,female,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
420515,28.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
420516,22.0,black,female,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
420517,30.0,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Equipment Violation
420518,18.0,black,female,False,True,False,False,False,False,True,,Suspicious Movement,Vehicle Equipment Violation
420519,19.0,black,male,False,True,False,False,False,True,False,,Erratic/Suspicious Behavior|Informant Tip,Speed Limit Violation
420520,19.0,black,male,False,True,False,False,False,True,False,,Erratic/Suspicious Behavior|Informant Tip,Speed Limit Violation
420521,49.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
420522,56.0,white,male,True,False,False,False,False,True,False,,Suspicious Movement,Safe Movement Violation
423325,18.0,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
423326,27.0,black,female,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
423327,20.0,black,male,False,True,False,True,False,True,True,,Suspicious Movement,Seat Belt Violation
423328,23.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Informant Tip,Safe Movement Violation
423329,19.0,white,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband|Suspicious Movement|Informant Tip,Safe Movement Violation
423330,52.0,black,female,True,False,False,False,False,True,False,,Suspicious Movement,Vehicle Regulatory Violation
423331,29.0,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
423332,63.0,black,female,False,False,True,False,False,False,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
423333,47.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
423334,19.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
423335,40.0,black,female,True,False,False,False,False,False,True,,Suspicious Movement,Investigation
423336,27.0,black,female,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
423337,40.0,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
423338,39.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Investigation
423339,21.0,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
423340,27.0,black,male,True,False,False,False,True,True,True,Erratic/Suspicious Behavior,Erratic/Suspicious Behavior,Investigation
423341,21.0,hispanic,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
423342,46.0,black,male,False,False,True,False,False,False,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
423343,18.0,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
423344,38.0,hispanic,female,False,False,True,False,False,False,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
423345,25.0,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Vehicle Equipment Violation
423346,21.0,black,male,False,False,True,True,False,True,True,,Suspicious Movement,Seat Belt Violation
423347,40.0,black,female,True,False,False,False,False,True,True,,Suspicious Movement,Seat Belt Violation
423348,30.0,black,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Safe Movement Violation
423349,20.0,black,female,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Safe Movement Violation
