,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,frisk_performed,search_person,search_vehicle,reason_for_frisk,reason_for_search,reason_for_stop
839371,52,hispanic,male,False,True,False,False,False,True,False,,Suspicious Movement,Driving While Impaired
839372,17,white,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Other Official Information,Speed Limit Violation
839373,24,black,male,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
839374,54,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
839375,26,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
839376,22,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
839377,30,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
839378,25,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
839379,22,black,male,False,True,False,False,False,True,True,,Suspicious Movement,Vehicle Regulatory Violation
839380,21,black,male,False,True,False,True,False,True,True,,Suspicious Movement,Vehicle Equipment Violation
839381,48,black,female,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
839382,27,black,female,False,False,True,True,False,False,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
839383,17,black,male,False,True,False,False,False,True,True,,Other Official Information,Stop Light/Sign Violation
839384,28,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
839385,50,hispanic,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
839386,23,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
839387,33,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
839388,19,black,male,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
839389,36,hispanic,female,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
839390,22,white,male,True,False,False,True,False,True,True,,Other Official Information,Stop Light/Sign Violation
839391,24,white,male,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
839392,20,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
839393,22,white,female,True,False,False,False,False,True,True,,Witness Observation,Driving While Impaired
839394,29,white,male,True,False,False,False,True,True,True,Suspicious Movement,Suspicious Movement,Driving While Impaired
839395,19,black,male,False,False,True,False,False,False,True,,Erratic/Suspicious Behavior|Suspicious Movement,Safe Movement Violation
839396,25,black,female,True,False,False,False,False,True,False,,Other Official Information,Vehicle Equipment Violation
839397,25,black,male,False,False,True,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
839398,28,black,male,False,False,True,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
839399,22,black,female,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
839400,26,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
839401,54,hispanic,female,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
839402,25,black,female,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
839403,37,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
839404,45,black,male,False,True,False,True,False,True,False,,Observation of Suspected Contraband,Vehicle Equipment Violation
839405,21,black,male,True,False,False,True,False,True,True,,Witness Observation,Other Motor Vehicle Violation
839406,22,white,female,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
839407,32,black,female,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839408,25,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
839409,40,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
839410,47,white,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
839411,20,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
839412,30,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839413,41,hispanic,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
839414,25,black,female,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
839415,28,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
839416,70,black,male,False,True,False,False,False,True,True,,Other Official Information,Stop Light/Sign Violation
839417,22,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
839418,34,black,male,False,False,True,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
839419,32,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
839420,20,black,female,False,False,True,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
839421,18,white,female,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839422,10,black,male,False,False,True,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
839423,33,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
839424,22,white,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
839425,36,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
839426,17,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
839427,19,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
839428,35,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior|Other Official Information,Other Motor Vehicle Violation
839429,63,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839430,38,black,female,True,False,False,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
839431,40,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
839432,18,black,male,False,False,True,True,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
839433,21,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839434,20,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
839435,25,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839436,22,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
839437,25,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
839438,54,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
839439,39,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
839440,22,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839441,63,white,female,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
839442,26,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Other Official Information,Other Motor Vehicle Violation
839443,23,white,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
839444,29,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
839445,50,black,female,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
839446,20,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
839447,27,black,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
839448,24,black,male,True,False,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Speed Limit Violation
839449,29,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839450,27,asian/pacific islander,female,True,False,False,False,False,True,False,,Other Official Information,Stop Light/Sign Violation
839451,20,black,male,True,False,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
839452,44,white,female,True,False,False,False,False,True,True,,Other Official Information,Safe Movement Violation
839453,65,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
839454,48,other,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
839455,32,black,male,False,True,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
839456,31,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
839457,24,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
839458,36,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839459,22,white,female,False,False,True,False,False,True,True,,Other Official Information,Safe Movement Violation
839460,34,black,female,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
839461,22,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
839462,42,white,female,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839463,45,white,male,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
839464,20,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
839465,38,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
839466,66,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839467,23,white,male,True,False,False,False,False,True,True,,Suspicious Movement|Witness Observation,Driving While Impaired
839468,25,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
839469,27,black,male,False,False,True,False,False,True,True,,Other Official Information,Driving While Impaired
839470,30,black,female,False,True,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
839471,29,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
839472,43,black,male,False,False,True,False,False,False,True,,Other Official Information,Vehicle Regulatory Violation
839473,28,hispanic,male,False,False,True,False,False,False,True,,Other Official Information,Other Motor Vehicle Violation
839474,28,black,male,False,True,False,False,False,True,False,,Other Official Information,Speed Limit Violation
839475,52,white,female,False,True,False,False,False,True,True,,Other Official Information,Speed Limit Violation
839476,22,black,female,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
839477,34,black,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
839478,40,black,female,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
839479,31,black,male,False,False,True,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
839480,21,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
839481,28,black,male,True,False,False,True,False,True,False,,Observation of Suspected Contraband,Driving While Impaired
839482,22,black,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
839483,30,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839484,36,black,male,False,True,False,True,False,False,True,,Observation of Suspected Contraband|Suspicious Movement,Safe Movement Violation
839485,30,white,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
839486,19,hispanic,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
839487,24,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
839488,30,black,male,False,False,True,True,False,True,False,,Other Official Information,Vehicle Regulatory Violation
839489,29,black,male,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
839490,40,black,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
839491,21,black,male,False,True,False,False,False,True,True,,Other Official Information,Safe Movement Violation
839492,31,white,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
839493,35,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
839494,30,black,male,False,False,True,False,False,False,True,,Observation of Suspected Contraband,Speed Limit Violation
839495,35,black,male,False,False,True,False,False,False,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
839496,22,black,male,True,False,False,False,True,True,True,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Erratic/Suspicious Behavior|Observation of Suspected Contraband,Other Motor Vehicle Violation
839497,32,black,female,True,False,False,False,False,True,False,,Other Official Information,Vehicle Equipment Violation
839498,25,black,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Speed Limit Violation
839499,28,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
839500,28,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
839501,44,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Equipment Violation
839502,21,black,female,True,False,False,False,False,True,False,,Other Official Information,Speed Limit Violation
839503,22,black,male,False,True,False,False,False,False,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
839504,45,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
839505,35,black,female,False,False,True,False,False,True,False,,Other Official Information,Speed Limit Violation
839506,28,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
839507,26,black,male,False,False,True,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
839508,23,black,male,False,False,True,True,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
839509,27,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839510,19,black,female,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
839511,40,other,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
839512,45,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
839513,21,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
839514,21,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
839515,27,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
839516,33,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
839517,23,black,male,False,True,False,False,False,True,False,,Observation of Suspected Contraband,Stop Light/Sign Violation
839518,21,black,male,False,True,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
839519,28,hispanic,male,False,True,False,False,False,True,True,,Other Official Information,Driving While Impaired
839520,32,hispanic,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
839521,30,black,male,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
839522,23,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
839523,31,black,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
839524,17,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
839525,24,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
839526,27,hispanic,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839527,19,black,male,False,False,True,False,False,True,True,,Informant Tip,Other Motor Vehicle Violation
839528,34,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839529,25,white,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
839530,45,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839531,25,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband|Other Official Information,Driving While Impaired
839532,33,black,female,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
839533,29,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
839534,31,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
839535,18,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
839536,20,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Seat Belt Violation
839537,23,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839538,21,black,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
839539,39,black,male,True,False,False,True,False,True,True,,Other Official Information,Driving While Impaired
839540,24,black,male,False,False,True,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
839541,27,black,male,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
839542,24,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
839543,32,white,female,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
839544,26,black,male,False,False,True,False,False,True,False,,Other Official Information,Speed Limit Violation
839545,27,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
839546,44,white,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
839547,26,white,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
839548,25,black,male,False,False,True,False,False,False,True,,Erratic/Suspicious Behavior|Other Official Information,Other Motor Vehicle Violation
839549,21,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
839550,84,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839551,21,black,male,False,False,True,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
839552,26,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
839553,34,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
839554,26,white,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
839555,45,white,male,False,True,False,True,False,True,True,,Other Official Information,Other Motor Vehicle Violation
839556,26,black,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
839557,26,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
839558,21,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
839559,20,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
839560,25,black,male,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
839561,20,hispanic,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
839562,30,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
839563,35,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
839564,36,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband|Suspicious Movement,Speed Limit Violation
839565,26,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
839566,33,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
839567,28,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
839568,24,black,male,True,False,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
839569,30,hispanic,male,False,True,False,False,False,True,False,,Other Official Information,Safe Movement Violation
839570,25,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
839571,30,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
839572,30,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
839573,33,black,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
839574,24,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband|Suspicious Movement,Vehicle Regulatory Violation
839575,44,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
839576,21,black,male,False,True,False,False,True,True,True,Observation of Suspected Contraband,Observation of Suspected Contraband,Speed Limit Violation
839577,25,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
839578,27,black,female,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Other Official Information|Suspicious Movement,Safe Movement Violation
839579,28,black,male,False,False,True,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
839580,28,hispanic,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
839581,17,white,male,False,True,False,False,False,True,True,,Other Official Information,Other Motor Vehicle Violation
839582,25,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
839583,30,white,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
839584,44,white,male,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior,Driving While Impaired
839585,19,white,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
839586,24,black,male,False,True,False,True,False,True,True,,Other Official Information,Other Motor Vehicle Violation
839587,29,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
839588,29,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
839589,32,black,female,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
839590,18,white,female,True,False,False,False,False,True,True,,Other Official Information,Speed Limit Violation
839591,55,white,female,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
845302,20,black,male,True,False,False,False,False,True,True,,Informant Tip,Other Motor Vehicle Violation
845303,19,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
845304,21,black,male,False,False,True,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
845305,24,white,female,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
845306,45,white,female,False,False,True,False,False,True,True,,Suspicious Movement,Stop Light/Sign Violation
845307,25,black,male,True,False,False,False,True,True,True,Erratic/Suspicious Behavior|Other Official Information|Suspicious Movement,Erratic/Suspicious Behavior|Other Official Information|Suspicious Movement,Vehicle Equipment Violation
845308,28,white,female,False,True,False,True,False,True,True,,Erratic/Suspicious Behavior|Observation of Suspected Contraband|Suspicious Movement,Safe Movement Violation
845309,32,black,male,False,False,True,False,False,True,False,,Erratic/Suspicious Behavior|Suspicious Movement,Vehicle Equipment Violation
845310,33,white,female,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
845311,25,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
845312,20,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
845313,48,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Other Official Information,Seat Belt Violation
845314,23,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
845315,35,black,male,True,False,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
845316,43,white,male,False,True,False,False,False,True,True,,Suspicious Movement,Speed Limit Violation
845317,30,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
845318,24,black,female,False,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
845319,29,black,male,False,False,True,True,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
845320,35,black,male,False,False,True,False,False,False,True,,Other Official Information,Speed Limit Violation
845321,27,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
845322,18,white,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
845323,26,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
845324,54,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Checkpoint
845325,43,white,female,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
845326,20,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
845327,37,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
845328,27,black,male,False,True,False,True,False,True,True,,Other Official Information,Safe Movement Violation
845329,26,black,female,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Equipment Violation
845330,64,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
845331,27,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
845332,33,hispanic,male,True,False,False,False,False,True,False,,Other Official Information,Driving While Impaired
845333,29,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
845334,35,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Other Motor Vehicle Violation
845335,44,white,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
845336,50,black,male,False,True,False,False,False,True,True,,Erratic/Suspicious Behavior|Other Official Information,Other Motor Vehicle Violation
845337,55,black,male,False,True,False,True,False,True,True,,Witness Observation,Vehicle Equipment Violation
845338,42,black,male,False,False,True,False,False,True,False,,Other Official Information,Vehicle Equipment Violation
845339,28,black,female,False,True,False,True,False,True,True,,Other Official Information,Vehicle Regulatory Violation
845340,20,black,male,False,True,False,False,False,True,True,,Other Official Information,Stop Light/Sign Violation
845341,30,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
845342,23,black,male,True,False,False,False,False,True,False,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
845343,28,white,female,True,False,False,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
845344,22,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
845345,27,black,male,False,False,True,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
845346,50,white,female,False,True,False,True,False,False,True,,Erratic/Suspicious Behavior,Speed Limit Violation
845347,34,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Stop Light/Sign Violation
845348,20,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Safe Movement Violation
845349,31,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
845350,36,black,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
845351,27,white,male,True,False,False,False,False,True,True,,Other Official Information,Driving While Impaired
845352,35,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
845353,28,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
845354,22,black,male,False,True,False,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
845355,29,white,male,True,False,False,True,False,True,True,,Other Official Information,Driving While Impaired
845356,24,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
845357,36,black,male,True,False,False,False,False,True,True,,Other Official Information,Safe Movement Violation
845358,47,black,female,False,True,False,False,False,True,False,,Other Official Information,Vehicle Regulatory Violation
845359,94,black,male,True,False,False,False,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
845360,36,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
845361,25,black,male,False,False,True,False,False,False,True,,Other Official Information,Stop Light/Sign Violation
845362,34,black,male,False,False,True,False,False,False,True,,Erratic/Suspicious Behavior,Vehicle Regulatory Violation
845363,30,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
845364,32,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
845365,27,black,male,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
845366,30,black,female,False,True,False,False,False,True,True,,Other Official Information,Vehicle Regulatory Violation
845367,20,black,male,True,False,False,True,False,True,True,,Observation of Suspected Contraband,Driving While Impaired
845368,24,black,male,False,False,True,True,False,True,True,,Observation of Suspected Contraband,Speed Limit Violation
845369,35,black,male,True,False,False,False,False,True,True,,Erratic/Suspicious Behavior,Vehicle Equipment Violation
845370,21,black,male,False,False,True,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
845371,26,black,male,False,False,True,False,False,True,False,,Other Official Information,Other Motor Vehicle Violation
845372,24,white,male,False,False,True,False,False,True,True,,Erratic/Suspicious Behavior,Other Motor Vehicle Violation
845373,29,black,male,False,True,False,False,False,True,True,,Observation of Suspected Contraband,Vehicle Regulatory Violation
