,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,search_person,search_vehicle,reason_for_search,reason_for_stop
3172663,24.0,white,female,True,False,False,False,True,True,Incident to Arrest,------.-(c-)
3172664,22.0,black,male,True,False,False,False,True,True,Incident to Arrest,--*
3172665,22.0,white,male,True,False,False,False,True,True,Incident to Arrest,------.-
3172666,23.0,black,male,False,True,False,False,False,True,Consensual,------(c)
3172667,53.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(a-)
3172669,43.0,black,male,False,True,False,False,True,True,Incident to Arrest,------(a)
3172673,34.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(f)
3172674,23.0,white,male,False,False,False,False,False,True,K--,--*
3172675,22.0,black,female,False,False,False,False,True,True,Probable Cause,--*
3172676,36.0,black,male,False,True,False,False,True,True,Probable Cause,------
3172691,21.0,black,female,False,True,False,False,False,True,Consensual,------(a)
3172697,21.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(a)
3172698,37.0,black,male,False,False,True,False,True,True,Other,------
3172702,19.0,white,male,True,False,False,False,True,True,Probable Cause,------(d)
3172713,23.0,white,female,False,True,False,False,False,True,K-- Scan,------(c-)
3172714,30.0,white,male,True,False,False,False,True,True,Probable Cause,------.-
3172716,22.0,black,male,False,True,False,False,True,True,Probable Cause,--*
3172717,25.0,white,male,False,False,True,False,False,True,Consensual,------.-
3172718,25.0,white,male,False,True,False,False,True,True,K-- Scan,------.-
3172719,21.0,white,male,False,True,False,False,False,True,Consensual,------(d)
3172721,30.0,white,male,False,False,True,False,True,True,Probable Cause,-------(a)
3172722,21.0,white,male,True,False,False,False,True,True,Probable Cause,------.-
3172724,48.0,black,male,True,False,False,False,True,True,K--,------(a)
3172725,34.0,black,male,False,False,True,False,False,True,Consensual,------.-(b)
3172729,20.0,black,male,False,False,False,False,True,True,Probable Cause,--*
3172730,19.0,white,female,False,False,True,False,True,True,Probable Cause,------.-
3172732,25.0,white,female,False,False,False,False,True,True,K-- Scan,--
3172736,26.0,white,female,False,True,False,False,True,True,Probable Cause,------(h)
3172737,25.0,black,male,False,True,False,False,False,True,K-- Scan,------(h)
3172738,21.0,black,female,False,False,False,False,True,True,Probable Cause,--*
3172741,40.0,black,male,False,True,False,False,True,True,K-- Scan,------(e-)
3172753,20.0,white,male,False,True,False,False,True,True,Probable Cause,-------(c)
3174545,28.0,hispanic,male,True,False,False,False,True,False,Incident to Arrest,------(a)
3174547,41.0,black,male,False,False,True,False,True,True,Consensual,------.-
3174548,33.0,white,male,False,True,False,False,True,True,Consensual,------(b)
3174549,36.0,black,male,True,False,False,False,True,True,Incident to Arrest,--*
3174550,29.0,black,male,False,True,False,False,True,True,Incident to Arrest,-------(c)
3174560,67.0,black,male,True,False,False,False,True,True,K--,------(a)
3174561,40.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(c)
3174567,38.0,white,male,False,True,False,False,True,True,Consensual,------(a)
3174568,22.0,white,male,False,False,True,False,True,True,Probable Cause,------(a)
3174569,38.0,black,male,False,True,False,False,True,True,Consensual,------.-
3174570,30.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(b)
3174571,28.0,white,male,False,True,False,False,False,True,Other,------(h)
3174573,19.0,black,male,False,False,True,False,True,True,Probable Cause,------(h)
3174574,41.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(b)
3174575,31.0,black,female,True,False,False,False,True,True,Incident to Arrest,------.-(b)
3174576,30.0,black,female,False,True,False,False,False,True,Other,------(c-)
3174577,22.0,black,male,False,False,False,False,True,True,Consensual,--*
3174578,31.0,black,male,True,False,False,False,True,False,Incident to Arrest,------(c)
3174579,20.0,black,male,True,False,False,False,True,True,Probable Cause,------(g)
3174582,22.0,black,male,False,False,True,False,True,False,Consensual,------(a)
3174583,42.0,black,male,True,False,False,False,True,True,Incident to Arrest,-------(b)
3174585,31.0,white,male,False,False,True,False,True,True,Consensual,------.-
3174587,23.0,white,male,False,False,True,False,False,True,Consensual,------(a)
3174588,23.0,white,male,False,False,True,False,True,False,Consensual,------(a)
3174589,26.0,white,male,True,False,False,False,True,True,Probable Cause,--*
3174590,33.0,white,male,True,False,False,False,True,True,K--,------(c)
3174591,29.0,black,male,False,True,False,False,True,True,Other,------(c)
3174592,21.0,white,male,False,False,False,False,True,True,Probable Cause,--*
3174593,27.0,black,male,False,False,True,False,False,True,Probable Cause,------(a)
3174599,28.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(h)
3174608,26.0,white,male,False,False,True,False,True,True,K--,------(a)
3174615,58.0,white,male,False,False,True,False,False,True,Consensual,------.-(c-)
3174619,21.0,hispanic,male,True,False,False,False,True,True,Incident to Arrest,------(a-)
3174620,28.0,black,female,True,False,False,False,False,True,Incident to Arrest,------(h)
3174623,23.0,white,male,False,False,True,False,True,True,K--,------(f)
3174626,38.0,black,male,True,False,False,False,True,True,Consensual,------(g)
3174627,18.0,white,female,True,False,False,False,True,True,Probable Cause,------.-
3174628,26.0,white,female,True,False,False,False,True,False,Incident to Arrest,------(f)
3174629,45.0,other,male,True,False,False,False,True,False,Incident to Arrest,------(c)
3174630,42.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(a-)
3174631,21.0,black,male,True,False,False,False,True,False,Incident to Arrest,------(f)
3174632,44.0,black,male,True,False,False,False,True,False,Incident to Arrest,------(c)
3174633,31.0,white,male,False,True,False,False,True,True,Probable Cause,------(c)
3174634,22.0,black,male,False,True,False,False,True,True,Consensual,------(h)
3174635,25.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(a)
3174645,45.0,black,female,True,False,False,False,True,False,Incident to Arrest,------(a-)
3174651,42.0,white,male,True,False,False,False,True,True,Probable Cause,-------.-(d-)
3174663,36.0,hispanic,male,True,False,False,False,True,True,Incident to Arrest,------(h-)
3174667,18.0,white,female,False,False,True,False,True,True,Probable Cause,------(f)
3174668,42.0,white,male,False,False,True,False,True,False,Probable Cause,------.-(c-)
3174669,49.0,white,male,False,False,True,False,True,True,Consensual,------(i-)
3174670,24.0,hispanic,male,False,False,True,False,True,True,Consensual,-------(b)
3174671,24.0,black,female,True,False,False,False,False,True,Consensual,------(a)
3174672,30.0,black,male,False,True,False,False,False,True,Consensual,------
3174673,25.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(b)
3174676,49.0,black,male,True,False,False,False,True,True,Probable Cause,------(a)
3174677,19.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(b)
3174679,19.0,black,male,True,False,False,False,True,True,Probable Cause,------(a)
3174680,42.0,black,male,True,False,False,False,True,True,Probable Cause,------(h)
3174681,25.0,black,female,False,True,False,False,False,True,Probable Cause,------(e-)
3174684,54.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(c)
3174685,43.0,black,male,False,False,True,False,False,True,Consensual,------(h)
3174686,22.0,black,female,False,True,False,False,True,True,Probable Cause,------(i-)
3174687,23.0,black,female,False,False,True,False,True,True,Probable Cause,------(a)
3174697,18.0,white,male,True,False,False,False,False,True,Other,------(c)
3174700,67.0,black,male,True,False,False,False,True,True,Incident to Arrest,-------(b)
3174717,24.0,white,male,False,True,False,False,True,True,Other,--
3174727,21.0,white,male,True,False,False,False,False,True,Probable Cause,------
3174736,44.0,black,male,False,False,True,False,True,True,Probable Cause,------(f)
3174740,26.0,black,male,True,False,False,False,True,True,Probable Cause,------.-
3174744,22.0,other,male,True,False,False,False,True,True,Probable Cause,------.-
3174745,39.0,white,male,False,False,False,False,True,True,Probable Cause,--*
3174746,21.0,black,male,True,False,False,False,True,True,K-- Scan,------(h)
3174748,23.0,black,male,False,True,False,False,False,True,Probable Cause,------(a)
3174751,49.0,black,male,True,False,False,False,True,True,K-- Scan,------(a)
3174752,35.0,white,male,True,False,False,False,True,True,Probable Cause,------.-(b)
3174753,28.0,black,female,False,False,True,False,False,True,K-- Scan,------
3174754,25.0,white,male,True,False,False,False,True,True,Probable Cause,------.-(c-)
3174755,35.0,white,male,False,True,False,False,True,True,K-- Scan,------(a)
3174757,34.0,other,male,False,True,False,False,True,True,K-- Scan,------(a)
3174771,33.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(a)
3174772,20.0,white,male,True,False,False,False,True,True,Probable Cause,------.-
3174773,21.0,black,female,False,False,True,False,True,True,Probable Cause,------(f)
3176748,21.0,black,male,False,True,False,False,True,True,Probable Cause,------(a)
3176749,35.0,black,male,False,True,False,False,True,True,Consensual,------(a)
3176750,21.0,white,male,False,False,True,False,True,True,Probable Cause,------(f)
3176751,46.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(h)
3176752,23.0,white,male,False,True,False,False,True,True,Other,------(a)
3176765,51.0,white,male,False,True,False,False,True,True,Consensual,------(a-)
3176777,27.0,black,female,False,True,False,False,False,True,Other,------
3176778,49.0,white,female,False,False,True,False,True,True,Probable Cause,------
3176779,24.0,black,male,False,True,False,False,False,True,Other,--
3176780,27.0,black,male,False,True,False,False,False,True,Consensual,------(d)
3176781,26.0,asian/pacific islander,male,True,False,False,False,True,True,Consensual,------(a)
3176782,26.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(g)
3176783,29.0,black,male,False,False,True,False,True,True,Probable Cause,------(a-)
3176784,20.0,white,female,False,True,False,False,True,True,Probable Cause,-------.-(d-)
3176787,34.0,black,male,True,False,False,False,True,False,Incident to Arrest,------(c-)
3176788,30.0,hispanic,male,True,False,False,False,True,False,Incident to Arrest,------(h)
3176789,23.0,white,female,False,True,False,False,True,True,Probable Cause,--
3176790,20.0,black,male,True,False,False,False,True,True,Incident to Arrest,------
3176791,22.0,white,male,False,False,False,False,True,True,Probable Cause,--*
3176792,28.0,black,male,True,False,False,False,True,True,Consensual,------.-
3176793,26.0,black,male,False,True,False,False,False,True,Other,------
3176797,22.0,white,male,False,True,False,False,True,True,Consensual,------(h)
3176798,23.0,black,male,False,True,False,False,True,False,Consensual,------(b)
3176811,27.0,black,female,True,False,False,False,True,False,Incident to Arrest,------(a-)
3176812,67.0,black,male,True,False,False,False,True,False,Incident to Arrest,------(a-)
3176814,46.0,black,male,True,False,False,False,True,False,Incident to Arrest,------(b)
3176816,37.0,black,male,False,True,False,False,False,True,Other,------(d)
3176825,22.0,black,male,False,False,True,False,True,True,Probable Cause,------.-
3176828,23.0,white,male,False,True,False,False,True,True,Probable Cause,------(a)
3176830,66.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(a)
3176832,49.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(a-)
3176833,25.0,black,male,True,False,False,False,True,True,Probable Cause,------.-
3176834,26.0,hispanic,male,True,False,False,False,True,False,Incident to Arrest,------(b)
3176835,31.0,white,male,False,True,False,False,True,True,K--,------(d)
3176836,26.0,black,male,False,False,True,False,True,True,Consensual,------(f)
3176837,32.0,black,female,False,False,True,False,False,True,K--,------(f)
3176838,21.0,black,male,False,False,True,False,False,True,Consensual,------(a)
3176839,19.0,white,male,False,False,True,False,False,True,K--,------.-
3176840,40.0,black,female,True,False,False,False,True,False,Incident to Arrest,------(a)
3176841,20.0,asian/pacific islander,male,True,False,False,False,True,False,Incident to Arrest,------(a)
3176842,67.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(a-)
3176843,57.0,other,male,True,False,False,False,True,False,Incident to Arrest,-------(c)
3176844,49.0,black,male,True,False,False,False,True,False,Incident to Arrest,------
3176845,32.0,black,male,False,True,False,False,True,True,Probable Cause,------(c)
3176856,46.0,black,male,False,True,False,False,True,True,Probable Cause,------(c-)
3176863,18.0,black,female,False,False,True,False,True,True,Probable Cause,------(a)
3176866,28.0,white,female,True,False,False,False,True,False,Incident to Arrest,------(a-)
3176879,27.0,black,female,True,False,False,False,True,True,Incident to Arrest,------.-
3176880,30.0,black,male,True,False,False,False,True,True,Consensual,-------.-(d-)
3176881,30.0,hispanic,male,False,True,False,False,True,True,Incident to Arrest,------(b)
3176883,21.0,white,male,True,False,False,False,True,True,Probable Cause,------(h)
3176884,38.0,black,male,True,False,False,False,True,False,Incident to Arrest,------(a)
3176885,20.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(f)
3176891,30.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(f)
3176892,27.0,hispanic,male,True,False,False,False,True,False,Incident to Arrest,------(b)
3176893,28.0,black,male,False,True,False,False,True,True,K--,------(h)
3176895,24.0,white,male,False,False,True,False,True,True,Probable Cause,-------.-(d-)
3176896,21.0,white,female,True,False,False,False,True,False,Incident to Arrest,------(b)
3176899,25.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(a)
3176902,21.0,black,male,True,False,False,False,True,True,Probable Cause,------(a)
3176903,28.0,black,male,False,False,True,False,True,True,Probable Cause,------(b)
3176906,39.0,hispanic,female,False,True,False,False,False,True,Other,------(a)
3176927,24.0,black,male,False,True,False,False,False,True,Other,------(f)
3176932,19.0,black,female,False,False,False,False,True,True,Probable Cause,--*
3176933,29.0,black,male,False,True,False,False,True,True,Consensual,------(a-)
3176938,39.0,black,male,False,True,False,False,False,True,Consensual,------(c)
3176944,21.0,black,male,True,False,False,False,True,True,Probable Cause,------(c-)
3176947,23.0,hispanic,female,True,False,False,False,True,False,Incident to Arrest,------(a)
3176948,53.0,hispanic,male,True,False,False,False,True,False,Incident to Arrest,------(a-)
3176951,24.0,black,male,True,False,False,False,True,True,Consensual,------(a)
3176953,49.0,white,male,False,True,False,False,True,True,K--,------(a)
3176955,24.0,black,female,True,False,False,False,True,True,Probable Cause,------(a-)
3176956,21.0,white,female,True,False,False,False,True,True,Probable Cause,--*
3176961,26.0,black,male,False,True,False,False,True,True,Probable Cause,------.-
3176965,24.0,white,male,True,False,False,False,True,True,Probable Cause,------.-(b)
3176966,30.0,white,male,True,False,False,False,True,True,K--,-------(d)
3176972,47.0,white,male,False,True,False,False,True,True,Probable Cause,-------.-(d-)
3176975,30.0,other,male,True,False,False,False,True,True,Probable Cause,------.-
3176978,26.0,white,female,False,True,False,False,True,True,K-- Scan,------.-(b)
3176981,23.0,black,male,False,True,False,False,True,True,K-- Scan,------(c)
3176982,32.0,white,female,True,False,False,False,True,True,Probable Cause,------.-(c-)
3176983,57.0,black,male,True,False,False,False,False,True,Probable Cause,------(a-)
3176984,45.0,hispanic,female,True,False,False,False,True,True,Probable Cause,------.-
3176985,30.0,black,female,False,True,False,False,True,True,Probable Cause,-------(-)
3176989,33.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(h)
3179018,39.0,white,male,False,True,False,False,True,True,Incident to Arrest,------(h)
3179019,24.0,black,male,True,False,False,False,True,True,Probable Cause,--*
3179020,20.0,white,male,False,False,True,False,True,True,Consensual,------.-
3179027,33.0,black,female,False,True,False,False,False,True,Other,------.-
3179028,25.0,black,male,False,False,False,False,False,True,Probable Cause,--*
3179030,20.0,white,female,False,False,True,False,True,True,K--,------(a)
3179050,24.0,white,male,False,False,True,False,True,True,Consensual,------(a-)
3179051,22.0,black,male,False,False,True,False,True,True,Probable Cause,------(a)
3179053,28.0,black,male,True,False,False,False,True,True,Consensual,------(m)
3179054,27.0,white,male,False,False,False,False,True,True,Probable Cause,--*
3179055,28.0,black,male,False,True,False,False,True,True,Probable Cause,------(a)
3179056,40.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(b-)
3179071,30.0,black,female,False,False,True,False,True,True,Probable Cause,------(a)
3179074,25.0,black,male,False,False,True,False,True,True,Consensual,------(a)
3179075,23.0,white,male,False,False,True,False,True,True,K--,------(a)
3179080,19.0,white,male,False,True,False,False,True,False,Consensual,------(b)
3179085,32.0,black,male,True,False,False,False,True,True,K--,------(a)
3179086,37.0,black,male,True,False,False,False,True,True,Probable Cause,------(a-)
3179087,29.0,black,female,True,False,False,False,True,True,Probable Cause,------(b)
3179088,25.0,black,female,False,False,True,False,True,True,Probable Cause,------(f)
3179092,24.0,black,female,True,False,False,False,True,False,Incident to Arrest,------(a-)
3179095,46.0,black,male,True,False,False,False,True,False,Incident to Arrest,------(a-)
3179110,17.0,white,male,False,False,True,False,True,True,Probable Cause,------(a)
3179111,17.0,white,male,False,False,False,False,True,True,Probable Cause,--*
3179112,54.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(b-)
3179113,44.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(a)
3179114,22.0,white,female,False,True,False,False,True,True,K--,------(a)
3179115,27.0,black,male,True,False,False,False,True,False,Incident to Arrest,--*
3179117,23.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(a)
3179118,22.0,white,male,True,False,False,False,True,True,Probable Cause,------(c-)
3179119,20.0,hispanic,male,True,False,False,False,True,True,K--,------.-
3179120,30.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(h)
3179123,35.0,black,male,False,True,False,False,True,True,Exigent Circumstances,------(b-)
3179125,39.0,black,male,False,True,False,False,False,True,Other,------(b-)
3179126,44.0,black,male,True,False,False,False,True,True,Other,--*
3179128,20.0,black,male,True,False,False,False,True,True,Other,------(c)
3179129,43.0,white,male,False,True,False,False,True,True,Incident to Arrest,------(a)
3179130,20.0,white,male,False,True,False,False,True,True,Consensual,--*
3179131,34.0,black,male,True,False,False,False,True,True,Exigent Circumstances,------(b-)
3179132,39.0,black,male,False,False,True,False,True,True,K--,------(f)
3179134,31.0,asian/pacific islander,male,True,False,False,False,True,True,Incident to Arrest,------(h)
3179135,29.0,hispanic,male,True,False,False,False,True,False,Incident to Arrest,------(a-)
3179136,39.0,hispanic,male,True,False,False,False,True,False,Incident to Arrest,------(a-)
3179137,32.0,black,female,True,False,False,False,True,False,Incident to Arrest,------(h)
3179138,25.0,white,female,True,False,False,False,True,True,Incident to Arrest,------.-
3179139,25.0,black,male,True,False,False,False,True,False,Incident to Arrest,--*
3179140,33.0,black,male,True,False,False,False,True,False,Incident to Arrest,------(a)
3179141,42.0,hispanic,male,True,False,False,False,True,False,Incident to Arrest,------(a)
3179142,29.0,white,male,False,True,False,False,True,True,Consensual,------(c)
3179156,22.0,white,male,True,False,False,False,True,True,Probable Cause,------(h)
3179157,23.0,black,male,False,True,False,False,True,True,Probable Cause,------(c-)
3179182,29.0,white,male,True,False,False,False,True,True,Probable Cause,------(a)
3179184,25.0,hispanic,male,True,False,False,False,False,True,Incident to Arrest,------(d)
3179185,29.0,black,male,True,False,False,False,True,True,K--,------(i-)
3179186,52.0,black,male,False,True,False,False,False,True,Consensual,------(a-)
3179187,29.0,black,male,True,False,False,False,True,True,Probable Cause,------.-(b)
3179188,21.0,hispanic,female,False,True,False,False,False,True,Consensual,------(a)
3179189,25.0,white,male,False,True,False,False,True,True,Consensual,------(f)
3179191,25.0,hispanic,female,False,True,False,False,True,True,Consensual,------(a)
3179192,19.0,white,female,True,False,False,False,False,True,Probable Cause,------(d)
3179193,30.0,black,male,True,False,False,False,True,True,Probable Cause,------(f)
3179194,48.0,hispanic,male,False,True,False,False,True,True,Consensual,------(c)
3179200,30.0,black,male,False,True,False,False,True,True,Incident to Arrest,------(c)
3179234,23.0,hispanic,male,False,True,False,False,False,True,Other,------(a)
3179255,22.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(a)
3179256,45.0,black,male,False,False,True,False,False,True,Other,------(h)
3179265,21.0,black,male,False,False,True,False,False,True,Probable Cause,------(b)
3179269,27.0,black,female,True,False,False,False,True,True,Probable Cause,------(a)
3179270,33.0,white,male,False,True,False,False,True,True,K--,------(a)
3179274,24.0,black,male,True,False,False,False,True,True,Probable Cause,-------.-(d-)
3179275,34.0,black,male,True,False,False,False,True,True,Probable Cause,------(a)
3179278,29.0,white,male,False,True,False,False,True,True,K-- Scan,------(c)
3179281,36.0,white,male,False,True,False,False,True,True,K-- Scan,--*
3179282,29.0,other,male,False,False,True,False,True,True,K-- Scan,------(a)
3179285,25.0,black,male,True,False,False,False,True,True,Probable Cause,------.-(b)
3179286,46.0,white,male,False,False,True,False,True,True,K-- Scan,------.-
3179288,21.0,white,male,False,False,True,False,True,True,Probable Cause,------(b)
3179289,35.0,black,male,False,True,False,False,True,True,Probable Cause,--*
3179290,34.0,black,male,False,True,False,False,False,True,Probable Cause,------.-
3179291,34.0,black,male,False,False,True,False,True,True,K-- Scan,------(a)
3179296,27.0,black,male,False,False,True,False,True,True,Probable Cause,------(a-)
3179297,20.0,black,male,False,True,False,False,True,True,Probable Cause,------(c)
3179299,27.0,black,male,False,False,False,False,True,True,Probable Cause,--
3181395,48.0,white,female,True,False,False,False,True,True,Incident to Arrest,------(g)
3181399,54.0,black,male,True,False,False,False,True,False,Incident to Arrest,------(a)
3181400,30.0,white,male,False,False,True,False,True,True,K--,------(a-)
3181407,65.0,black,male,True,False,False,False,True,False,Incident to Arrest,------(h-)
3181408,27.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(a-)
3181409,25.0,other,female,True,False,False,False,True,True,Incident to Arrest,------.-
3181410,18.0,black,male,False,True,False,False,True,True,Probable Cause,------
3181411,52.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(a)
3181412,46.0,black,male,True,False,False,False,True,False,Incident to Arrest,------(a)
3181413,22.0,white,male,True,False,False,False,True,True,Incident to Arrest,------.-
3181414,20.0,white,male,False,False,True,False,True,True,Probable Cause,------(a)
3181415,29.0,black,male,True,False,False,False,True,True,Probable Cause,------(h)
3181416,31.0,black,female,False,True,False,False,True,True,Probable Cause,------(a)
3181417,37.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(b)
3181418,52.0,black,male,True,False,False,False,True,True,Incident to Arrest,------.-
3181424,53.0,white,female,True,False,False,False,True,False,Incident to Arrest,------(c-)
3181427,18.0,white,male,False,False,True,False,True,True,Consensual,------(b)
3181428,22.0,white,female,False,False,True,False,True,True,K--,--*
3181430,23.0,white,male,False,False,True,False,True,False,Consensual,------(f)
3181436,18.0,other,male,False,False,True,False,True,True,Probable Cause,------(a)
3181448,48.0,black,male,True,False,False,False,True,True,Incident to Arrest,------.-(b)
3181462,23.0,white,female,True,False,False,False,True,True,K--,------(h)
3181465,26.0,asian/pacific islander,male,False,True,False,False,False,True,Consensual,-------.-(d-)
3181470,25.0,white,female,False,True,False,False,True,True,Probable Cause,-------.-(b)
3181471,34.0,black,male,True,False,False,False,True,True,Probable Cause,------(a)
3181473,27.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(f)
3181474,46.0,white,female,True,False,False,False,True,False,Incident to Arrest,------(c)
3181475,44.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(d)
3181476,35.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(a)
3181477,37.0,black,male,True,False,False,False,True,False,Incident to Arrest,------(c)
3181478,47.0,hispanic,male,True,False,False,False,True,False,Incident to Arrest,-------.-(d-)
3181479,28.0,hispanic,male,True,False,False,False,True,False,Incident to Arrest,------(a)
3181480,31.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(b)
3181481,29.0,black,male,False,True,False,False,False,True,Probable Cause,------(c)
3181492,26.0,white,male,True,False,False,False,True,True,Probable Cause,-------.-(d-)
3181493,28.0,black,male,False,True,False,False,True,True,Probable Cause,------.-
3181523,40.0,hispanic,male,True,False,False,False,True,False,Incident to Arrest,------(b)
3181525,19.0,white,male,False,False,True,False,True,True,Incident to Arrest,------(a)
3181528,18.0,black,female,False,False,True,False,True,True,Probable Cause,------(b)
3181529,21.0,white,male,True,False,False,False,True,True,K--,------(a)
3181530,23.0,black,male,True,False,False,False,True,False,Incident to Arrest,------(a-)
3181531,29.0,black,female,True,False,False,False,True,True,Probable Cause,------(f)
3181532,21.0,black,female,True,False,False,False,True,True,Probable Cause,------
3181533,24.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(a)
3181534,47.0,hispanic,male,False,True,False,False,True,True,Incident to Arrest,------(a-)
3181536,46.0,white,male,False,False,True,False,True,True,Consensual,------(a)
3181551,22.0,hispanic,male,True,False,False,False,False,True,Incident to Arrest,------(a)
3181552,54.0,black,male,False,True,False,False,False,True,Consensual,------(f)
3181558,40.0,black,male,True,False,False,False,False,True,Other,------(h)
3181577,33.0,white,male,False,False,True,False,True,True,Consensual,------(a)
3181592,23.0,black,male,False,True,False,False,False,True,Probable Cause,------(i-)
3181595,18.0,black,male,False,True,False,False,True,True,K--,-------(a)
3181596,24.0,white,male,True,False,False,False,True,True,Probable Cause,------(a)
3181597,45.0,hispanic,male,False,True,False,False,True,True,K-- Scan,------(c-)
3181598,22.0,black,male,False,False,True,False,False,True,Consensual,------(h)
3181599,21.0,white,male,True,False,False,False,True,True,Probable Cause,------.-
3181602,29.0,black,male,False,True,False,False,True,True,Probable Cause,------(e-)
3181603,48.0,white,male,False,True,False,False,True,True,Probable Cause,------.-
3181604,54.0,white,male,False,False,True,False,True,True,Incident to Arrest,------(c)
3181605,33.0,black,female,True,False,False,False,True,True,Probable Cause,------(h)
3181606,23.0,white,female,False,True,False,False,True,True,Probable Cause,------.-(b)
3181613,27.0,black,female,True,False,False,False,True,True,Probable Cause,--*
3181614,20.0,white,male,True,False,False,False,True,True,Consensual,------(a)
3181615,24.0,white,male,False,True,False,False,True,True,Probable Cause,------.-
3183774,54.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(a)
3183775,39.0,black,male,False,True,False,False,True,True,Probable Cause,------(a-)
3183777,25.0,other,male,False,True,False,False,True,True,K--,------(e-)
3183778,29.0,black,female,True,False,False,False,True,True,Incident to Arrest,------(a)
3183780,25.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(b)
3183785,28.0,black,male,False,True,False,False,True,True,Consensual,------(h)
3183786,30.0,black,female,True,False,False,False,True,False,Incident to Arrest,-------(b)
3183791,22.0,hispanic,male,True,False,False,False,True,True,K--,------(a)
3183792,31.0,black,male,False,True,False,False,True,True,Probable Cause,--*
3183793,36.0,black,female,False,False,True,False,True,True,Other,--*
3183794,42.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(a)
3183795,20.0,black,male,False,False,True,False,True,True,Probable Cause,------(i-)
3183796,52.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(a)
3183798,21.0,asian/pacific islander,male,False,False,False,False,True,True,Probable Cause,--*
3183799,19.0,black,male,False,False,True,False,True,True,Incident to Arrest,------.-
3183800,32.0,black,male,True,False,False,False,True,True,Incident to Arrest,------(h)
3183801,47.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(a-)
3183802,25.0,black,male,False,False,True,False,True,True,Consensual,------(i-)
3183803,25.0,hispanic,male,True,False,False,False,True,True,Incident to Arrest,-------(c)
3183804,25.0,black,male,False,True,False,False,True,True,Incident to Arrest,------(h)
3183805,19.0,black,male,False,True,False,False,True,True,Consensual,------(h)
3183815,19.0,black,male,False,False,True,False,True,True,Probable Cause,-------(c)
3183825,19.0,white,male,True,False,False,False,True,True,K--,------(a)
3183832,49.0,asian/pacific islander,male,False,False,True,False,True,True,Probable Cause,------.-(e-)
3183834,66.0,white,male,True,False,False,False,True,False,Incident to Arrest,------(c-)
3183836,31.0,black,female,True,False,False,False,True,False,Incident to Arrest,------(a)
3183842,36.0,black,male,True,False,False,False,True,False,Incident to Arrest,------.-
3183843,20.0,black,male,False,True,False,False,False,True,Other,-------(c)
3183850,48.0,white,male,True,False,False,False,True,True,Incident to Arrest,------.-(b)
3183851,48.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(b)
3183854,48.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(a-)
3183855,48.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(a-)
3183856,48.0,white,male,True,False,False,False,True,True,Incident to Arrest,------(b-)
3183859,32.0,black,female,False,True,False,False,False,True,Consensual,------.-
3183860,22.0,white,female,False,False,True,False,False,True,Probable Cause,------(a)
3183861,20.0,white,male,False,False,True,False,True,True,Consensual,--
3183878,20.0,white,male,True,False,False,False,True,True,Probable Cause,------(c)
3183879,43.0,black,male,True,False,False,False,True,True,K--,------(a)
