,subject_age,subject_race,subject_sex,arrest_made,citation_issued,warning_issued,contraband_found,search_person,search_vehicle,reason_for_search,reason_for_stop
363917,38.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
363922,18.0,black,female,False,True,False,True,True,True,Observed Evidence related to criminal,Equipment Violation
363923,32.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
363930,19.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
363932,34.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
363936,30.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
363939,38.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
363944,48.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
363949,41.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
363951,25.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
363981,34.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
363999,54.0,hispanic,male,True,False,False,False,True,False,Search incident to Arrest,Equipment Violation
364021,30.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
364083,20.0,other,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
364137,25.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
364143,21.0,hispanic,male,False,True,False,True,False,True,-th Waiver Search,Moving Violation
364146,53.0,black,male,False,False,False,False,False,True,-th Waiver Search,Equipment Violation
364172,38.0,white,male,False,False,False,False,True,False,-th Waiver Search,Moving Violation
364244,26.0,hispanic,female,False,True,False,False,True,False,-th Waiver Search,Moving Violation
364282,54.0,white,female,False,True,False,True,True,True,-th Waiver Search,Moving Violation
364298,45.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
364324,27.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
364325,34.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
364327,21.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
364387,34.0,black,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
364442,37.0,white,female,False,True,False,False,False,True,Inventory Search,Moving Violation
364469,34.0,other,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
364516,50.0,black,female,False,True,False,False,False,True,Inventory Search,Moving Violation
364578,38.0,black,male,False,False,False,False,False,True,-th Waiver Search,Moving Violation
364597,26.0,hispanic,male,False,True,False,False,True,True,-th Waiver Search,Equipment Violation
364607,18.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
364610,35.0,white,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
364618,30.0,black,male,True,True,False,False,True,False,Search incident to Arrest,Equipment Violation
364623,21.0,white,male,True,False,False,False,True,False,Search incident to Arrest,Equipment Violation
364627,29.0,hispanic,male,False,False,True,False,False,True,Consent Search,Moving Violation
364632,31.0,hispanic,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
364634,20.0,hispanic,male,True,False,False,False,True,True,-th Waiver Search,Moving Violation
364658,24.0,hispanic,male,True,True,False,True,True,True,-th Waiver Search,Equipment Violation
364670,34.0,black,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
364671,18.0,black,male,False,True,False,True,False,True,Inventory Search [Prior to Impound],Moving Violation
364787,59.0,asian/pacific islander,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
364796,24.0,white,male,False,True,False,False,True,True,-th Waiver Search,Moving Violation
364807,41.0,hispanic,male,False,True,False,False,False,True,Inventory Search,Moving Violation
364837,33.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
364864,21.0,black,male,False,True,False,False,False,True,Consent Search,Personal Knowledge/Informant
364867,39.0,black,male,True,False,False,False,False,True,-th Waiver Search,Equipment Violation
364895,26.0,black,male,True,False,False,False,True,False,-th Waiver Search,Moving Violation
364914,18.0,black,female,False,False,False,False,True,False,Search incident to Arrest,Equipment Violation
364945,48.0,other,female,False,False,False,False,True,True,-th Waiver Search,Equipment Violation
364958,28.0,hispanic,male,True,False,False,False,True,True,Search incident to Arrest,Moving Violation
364997,47.0,black,male,False,False,False,False,True,True,Consent Search,Equipment Violation
365009,20.0,asian/pacific islander,male,False,False,True,False,True,True,Odor of Contraband,Equipment Violation
365448,32.0,black,male,False,False,False,False,True,False,Search incident to Arrest,Equipment Violation
365458,26.0,hispanic,male,True,True,False,False,True,True,Search incident to Arrest,Equipment Violation
365459,55.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
365512,36.0,hispanic,male,True,True,False,True,True,True,-th Waiver Search,Moving Violation
365527,22.0,white,female,False,True,False,False,False,True,Consent Search,Equipment Violation
365648,26.0,white,male,False,True,False,False,False,True,Inventory Search,Moving Violation
365684,32.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
365751,33.0,hispanic,female,False,True,False,False,False,True,Inventory Search,Moving Violation
365755,32.0,asian/pacific islander,male,True,True,False,True,False,True,-th Waiver Search,Equipment Violation
365760,54.0,white,male,False,False,False,False,False,True,-th Waiver Search,Equipment Violation
365793,17.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
365892,32.0,hispanic,male,True,False,False,True,True,False,Search incident to Arrest,Radio Call/Citizen Contact
365895,35.0,white,male,False,True,False,False,True,False,-th Waiver Search,Moving Violation
365902,42.0,white,male,True,True,False,True,True,False,Inventory Search [Prior to Impound],Moving Violation
365903,48.0,hispanic,male,False,True,False,True,False,True,Inventory Search [Prior to Impound],Moving Violation
365904,60.0,other,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
365921,31.0,black,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
365922,19.0,hispanic,male,False,False,True,False,False,True,Consent Search,Moving Violation
365924,49.0,black,male,False,True,False,True,True,True,Contraband Visible,Moving Violation
365927,18.0,hispanic,male,False,False,True,True,False,True,Contraband Visible,Equipment Violation
365930,26.0,white,female,False,True,False,False,True,False,Inventory Search [Prior to Impound],Moving Violation
365952,44.0,black,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
366099,57.0,hispanic,male,True,False,False,False,True,True,Search incident to Arrest,Equipment Violation
366164,35.0,hispanic,male,False,True,False,False,False,True,Search incident to Arrest,Equipment Violation
366178,30.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
366184,25.0,black,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
366286,25.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
366302,21.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
366332,55.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
366335,26.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
366336,33.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
366338,22.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
366349,36.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
366401,47.0,white,male,False,True,False,False,True,True,-th Waiver Search,Equipment Violation
366425,25.0,hispanic,male,False,True,False,False,False,True,Consent Search,Moving Violation
366466,21.0,white,male,True,True,False,True,True,False,-th Waiver Search,Moving Violation
366471,22.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
366544,35.0,white,male,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
366553,32.0,hispanic,male,False,False,True,False,True,True,-th Waiver Search,Moving Violation
366571,20.0,black,male,True,False,False,False,True,True,Search incident to Arrest,Moving Violation
366578,23.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
366610,29.0,black,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
366620,35.0,black,male,False,False,False,False,True,False,-th Waiver Search,Equipment Violation
366680,30.0,black,female,True,,,False,True,True,Search incident to Arrest,Equipment Violation
366695,50.0,white,male,True,True,False,False,True,True,-th Waiver Search,Equipment Violation
366717,62.0,white,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
366721,20.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
366732,50.0,hispanic,male,False,False,False,False,True,False,-th Waiver Search,Equipment Violation
366756,47.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
366764,39.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
366765,58.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
366767,22.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
366783,24.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
366785,36.0,black,male,False,True,False,False,False,True,Consent Search,Equipment Violation
366789,56.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
366795,32.0,black,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
366800,28.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
366808,57.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
366809,57.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
366826,49.0,white,female,True,True,False,False,True,True,Search incident to Arrest,Equipment Violation
366846,19.0,hispanic,male,False,False,True,False,False,True,Consent Search,Equipment Violation
366853,32.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
366861,22.0,hispanic,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
367006,21.0,black,male,False,False,False,True,True,True,Consent Search,Equipment Violation
367029,46.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
367034,33.0,white,male,False,True,False,False,True,False,-th Waiver Search,Radio Call/Citizen Contact
367051,29.0,black,male,False,True,False,False,False,True,-th Waiver Search,Moving Violation
367059,30.0,black,male,False,False,True,False,True,True,Consent Search,Equipment Violation
367068,45.0,hispanic,male,False,False,False,False,True,False,Consent Search,Equipment Violation
367073,47.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
367082,38.0,black,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
367100,39.0,hispanic,male,False,False,False,False,True,False,-th Waiver Search,Equipment Violation
367116,34.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
367120,21.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
367123,29.0,asian/pacific islander,male,True,True,False,False,True,False,Search incident to Arrest,Moving Violation
367128,29.0,hispanic,male,False,False,False,False,True,True,-th Waiver Search,Equipment Violation
367134,67.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
367135,28.0,hispanic,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
367175,24.0,hispanic,male,True,True,False,False,True,True,Search incident to Arrest,Moving Violation
367258,27.0,black,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
367274,25.0,black,female,False,True,False,False,False,True,Inventory Search,Equipment Violation
367283,35.0,hispanic,male,False,False,True,False,False,True,Consent Search,Equipment Violation
367298,41.0,white,female,False,True,False,True,False,True,Consent Search,Radio Call/Citizen Contact
367368,25.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
367414,36.0,hispanic,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
367416,18.0,other,male,False,False,True,False,True,False,Other,Moving Violation
367427,30.0,hispanic,male,True,True,False,True,True,False,Contraband Visible,Equipment Violation
367432,27.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
367467,21.0,hispanic,female,False,False,False,False,True,True,-th Waiver Search,Equipment Violation
367478,40.0,asian/pacific islander,female,False,False,True,False,False,True,-th Waiver Search,Moving Violation
367498,23.0,black,male,False,True,False,False,True,True,-th Waiver Search,Equipment Violation
367526,32.0,black,male,True,True,False,False,True,False,Search incident to Arrest,Equipment Violation
367531,68.0,white,male,True,True,False,False,True,True,-th Waiver Search,Moving Violation
367581,37.0,hispanic,male,False,False,True,False,True,False,Consent Search,Equipment Violation
367586,48.0,white,male,False,True,False,True,False,True,Inventory Search [Prior to Impound],Moving Violation
367589,25.0,hispanic,male,True,False,False,False,True,False,Search incident to Arrest,Equipment Violation
367623,33.0,asian/pacific islander,male,False,True,False,False,False,True,Inventory Search,Moving Violation
367663,21.0,white,male,False,True,False,False,True,True,-th Waiver Search,Equipment Violation
367673,19.0,asian/pacific islander,male,True,False,False,True,True,True,Contraband Visible,Moving Violation
367674,33.0,hispanic,male,True,False,False,True,True,True,Contraband Visible,Moving Violation
367676,50.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
367685,50.0,black,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
367692,33.0,black,male,False,True,False,False,True,False,Inventory Search [Prior to Impound],Equipment Violation
367708,28.0,hispanic,male,False,False,False,False,True,False,-th Waiver Search,Equipment Violation
367722,43.0,asian/pacific islander,female,False,False,True,False,False,True,Consent Search,Equipment Violation
367732,35.0,asian/pacific islander,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
367750,60.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
367758,22.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
367759,26.0,asian/pacific islander,male,False,False,False,False,True,False,-th Waiver Search,Equipment Violation
367762,27.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
367789,37.0,hispanic,male,False,True,False,False,False,True,Inventory Search,Moving Violation
367808,61.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
367823,44.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
367875,39.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
367896,24.0,hispanic,male,False,True,False,False,False,True,Inventory Search,Moving Violation
367936,49.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
368083,38.0,black,male,True,False,False,False,True,False,Search incident to Arrest,Equipment Violation
368117,21.0,black,male,False,True,False,False,False,True,Consent Search,Moving Violation
368173,23.0,hispanic,male,False,True,False,False,False,True,Consent Search,Moving Violation
368214,24.0,hispanic,male,True,False,False,True,True,False,Inventory Search [Prior to Impound],Moving Violation
368405,49.0,white,male,True,False,False,True,True,True,-th Waiver Search,Moving Violation
368413,34.0,white,male,True,,,True,True,True,Search incident to Arrest,Equipment Violation
368415,21.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
368436,31.0,black,male,False,False,True,False,True,False,Other,Equipment Violation
368460,32.0,black,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
368464,27.0,black,male,True,False,True,False,False,True,-th Waiver Search,Equipment Violation
368473,54.0,white,female,False,False,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
368490,48.0,asian/pacific islander,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
368519,24.0,white,male,True,True,False,False,True,False,Contraband Visible,Equipment Violation
368554,30.0,hispanic,male,False,True,False,False,False,True,Consent Search,Moving Violation
368573,36.0,hispanic,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
368574,25.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
368575,32.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
368579,26.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
368584,33.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
368595,28.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
368596,31.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
368598,36.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
368600,18.0,black,female,False,False,False,False,True,False,-th Waiver Search,Equipment Violation
368602,25.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
368610,26.0,other,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
368735,18.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
368738,41.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
368778,23.0,black,male,True,False,False,False,True,False,Search incident to Arrest,Equipment Violation
368785,22.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
368789,50.0,black,male,False,True,True,False,True,True,-th Waiver Search,Equipment Violation
368814,68.0,white,male,False,False,False,False,True,True,Consent Search,Equipment Violation
368876,47.0,white,male,False,True,False,False,True,False,Inventory Search [Prior to Impound],Moving Violation
368891,23.0,black,male,True,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
368919,22.0,black,male,True,True,False,True,True,True,Search incident to Arrest,Radio Call/Citizen Contact
368926,62.0,black,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
369172,58.0,white,male,True,False,False,False,True,False,Search incident to Arrest,Equipment Violation
369241,46.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
369272,27.0,white,male,False,False,False,False,False,True,Consent Search,Equipment Violation
369293,19.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
369302,25.0,hispanic,male,False,True,False,False,True,True,Consent Search,Equipment Violation
369398,25.0,hispanic,male,False,True,False,False,True,True,Consent Search,Equipment Violation
369475,35.0,white,male,False,False,True,False,True,True,-th Waiver Search,Personal Knowledge/Informant
369494,20.0,asian/pacific islander,female,False,True,False,False,False,True,Inventory Search,Moving Violation
369519,36.0,black,male,False,True,False,False,False,True,Inventory Search,Equipment Violation
369600,64.0,black,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
369651,23.0,white,female,False,True,False,False,False,True,Inventory Search,Moving Violation
369715,23.0,white,male,False,True,False,False,True,False,-th Waiver Search,Moving Violation
369725,67.0,white,male,False,True,False,False,True,True,Inventory Search [Prior to Impound],Equipment Violation
369740,34.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
369855,33.0,hispanic,male,False,True,False,False,False,True,Inventory Search,Moving Violation
369907,53.0,white,male,False,False,False,False,True,True,-th Waiver Search,Personal Knowledge/Informant
369982,27.0,hispanic,male,False,False,False,False,False,True,Search incident to Arrest,Equipment Violation
370005,42.0,white,male,False,True,False,False,False,True,Inventory Search,Equipment Violation
370023,40.0,hispanic,male,False,True,False,False,False,True,Consent Search,Moving Violation
370025,46.0,hispanic,female,False,False,False,False,False,True,-th Waiver Search,Equipment Violation
370043,30.0,black,female,False,True,False,False,False,True,-th Waiver Search,Equipment Violation
370045,25.0,black,male,False,True,False,False,False,True,-th Waiver Search,Moving Violation
370049,28.0,black,male,False,False,True,False,False,True,Consent Search,Moving Violation
370051,49.0,asian/pacific islander,male,False,False,True,False,False,True,Consent Search,Equipment Violation
370063,20.0,white,male,False,False,False,False,False,True,-th Waiver Search,Equipment Violation
370074,61.0,black,female,False,True,False,False,True,False,Consent Search,Equipment Violation
370090,29.0,asian/pacific islander,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
370095,54.0,hispanic,male,False,False,True,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
370133,35.0,hispanic,male,False,False,True,False,False,True,Consent Search,Equipment Violation
370159,58.0,black,male,False,True,False,False,True,True,-th Waiver Search,Equipment Violation
370318,51.0,white,female,False,True,False,False,False,True,Inventory Search,Moving Violation
370338,41.0,hispanic,male,True,True,False,False,True,True,Contraband Visible,Equipment Violation
370413,27.0,hispanic,male,False,True,False,False,False,True,Inventory Search,Moving Violation
370414,40.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
370422,60.0,white,male,True,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
370438,41.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
370466,21.0,hispanic,male,False,True,False,False,False,True,Consent Search,Equipment Violation
370477,21.0,hispanic,male,False,True,False,False,False,True,Consent Search,Moving Violation
370499,31.0,hispanic,male,True,False,False,True,True,True,-th Waiver Search,Equipment Violation
370519,28.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
370528,40.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
370543,37.0,white,male,False,True,False,False,True,True,Consent Search,Equipment Violation
370559,32.0,white,female,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
370571,24.0,hispanic,female,False,False,True,False,False,True,-th Waiver Search,Moving Violation
370573,19.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
370582,20.0,hispanic,male,False,True,False,True,True,True,Contraband Visible,Moving Violation
370584,23.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
370585,23.0,hispanic,male,True,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
370586,28.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
370594,47.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
370615,30.0,hispanic,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
370619,26.0,hispanic,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
370644,33.0,white,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
370657,25.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
370658,22.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
370661,55.0,white,male,True,False,False,False,True,True,Inventory Search [Prior to Impound],Equipment Violation
370677,46.0,hispanic,female,False,True,False,False,False,True,Inventory Search,Moving Violation
370796,25.0,hispanic,female,False,False,False,False,True,False,-th Waiver Search,Equipment Violation
370797,38.0,asian/pacific islander,male,True,True,False,True,True,True,-th Waiver Search,Moving Violation
370820,31.0,black,male,False,True,False,False,False,True,Consent Search,Equipment Violation
370833,28.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
370851,46.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
370904,35.0,black,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
370926,26.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
370928,29.0,hispanic,male,False,False,True,False,True,False,-th Waiver Search,Moving Violation
370958,54.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
370965,61.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
370970,20.0,black,male,False,True,False,True,False,True,Odor of Contraband,Moving Violation
370986,26.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
370995,51.0,white,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
371001,30.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
371003,36.0,hispanic,male,False,True,False,False,False,True,-th Waiver Search,Equipment Violation
371014,31.0,white,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
371016,36.0,black,male,False,False,True,False,False,True,-th Waiver Search,Moving Violation
371028,38.0,hispanic,male,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
371032,25.0,black,male,False,False,False,False,True,True,Search incident to Arrest,Moving Violation
371033,35.0,black,male,False,False,True,False,True,True,-th Waiver Search,Equipment Violation
371064,38.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
371078,24.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
371080,36.0,other,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
371094,26.0,asian/pacific islander,male,False,False,False,False,False,True,-th Waiver Search,Equipment Violation
371107,24.0,hispanic,male,False,False,False,False,True,False,Consent Search,Equipment Violation
371160,45.0,white,male,False,True,False,False,False,True,Consent Search,Radio Call/Citizen Contact
371179,50.0,hispanic,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
371189,18.0,hispanic,male,True,True,False,True,True,False,Inventory Search [Prior to Impound],Equipment Violation
371198,19.0,black,male,True,False,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
371235,47.0,other,male,False,True,False,False,True,False,Inventory Search [Prior to Impound],Equipment Violation
371252,20.0,hispanic,male,False,False,True,False,False,True,Consent Search,Equipment Violation
371299,25.0,black,male,False,True,False,True,True,False,Contraband Visible,Radio Call/Citizen Contact
371305,30.0,black,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
371381,21.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
371413,21.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
371438,30.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
371450,33.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
371456,25.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
371458,33.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
371473,45.0,black,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
371478,26.0,hispanic,male,True,,,False,True,False,Search incident to Arrest,Equipment Violation
371482,59.0,black,female,True,False,False,False,True,False,Search incident to Arrest,Equipment Violation
371553,25.0,hispanic,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
371555,35.0,white,male,False,True,False,True,False,True,-th Waiver Search,Radio Call/Citizen Contact
371568,35.0,hispanic,male,False,False,False,False,True,True,-th Waiver Search,Moving Violation
371619,26.0,black,male,False,False,False,False,True,False,Other,Equipment Violation
371804,50.0,hispanic,male,False,True,False,False,False,True,Inventory Search,Moving Violation
371841,23.0,hispanic,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
371886,23.0,black,female,False,False,False,False,False,True,-th Waiver Search,Equipment Violation
371894,19.0,hispanic,male,False,False,True,False,True,True,Consent Search,Moving Violation
371937,22.0,white,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
371955,52.0,black,male,True,True,False,True,True,True,-th Waiver Search,Equipment Violation
371969,26.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
371974,20.0,hispanic,male,False,True,False,False,True,True,Inventory Search [Prior to Impound],Equipment Violation
371981,25.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
371998,29.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
372000,31.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Moving Violation
372028,24.0,hispanic,male,True,False,False,False,True,False,Search incident to Arrest,Moving Violation
372029,50.0,black,male,True,False,True,False,True,False,Search incident to Arrest,Equipment Violation
372039,52.0,black,male,False,False,True,False,False,True,-th Waiver Search,Equipment Violation
372052,46.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
372088,25.0,white,male,False,True,False,False,True,False,Consent Search,Moving Violation
372097,21.0,hispanic,male,False,False,True,False,True,False,-th Waiver Search,Equipment Violation
372104,33.0,black,male,False,False,False,False,False,True,-th Waiver Search,Equipment Violation
372221,47.0,black,female,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
372272,27.0,white,male,True,True,False,True,False,True,Odor of Contraband,Equipment Violation
372311,36.0,hispanic,male,True,True,False,False,False,True,Inventory Search,Moving Violation
372471,19.0,black,male,False,False,False,False,False,True,Consent Search,Equipment Violation
372482,30.0,hispanic,male,False,False,False,False,False,True,Consent Search,Equipment Violation
372487,37.0,black,male,True,False,False,False,True,True,Other,Equipment Violation
372494,20.0,hispanic,male,False,False,True,False,False,True,Consent Search,Moving Violation
372499,18.0,hispanic,male,False,True,False,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
372500,41.0,hispanic,male,True,False,False,True,True,True,-th Waiver Search,Moving Violation
372524,48.0,white,female,False,False,True,False,False,True,Inventory Search [Prior to Impound],Equipment Violation
